db_id,original_question,translated_question,query
poker_player,"Show names of people whose nationality is not ""Russia"".",ዜግነታቸው &quot;ሩሲያ&quot; ያልሆኑ ሰዎችን ስም አሳይ.,"SELECT Name FROM people WHERE Nationality != ""Russia"""
poker_player,What are the names of people who are not from Russia?,ከሩሲያ ያልሆኑ ሰዎች ስም ማን ይባላል?,"SELECT Name FROM people WHERE Nationality != ""Russia"""
poker_player,List the names of people that are not poker players.,ፖከር ተጫዋቾች ያልሆኑ ሰዎችን ስም ይዘርዝሩ።,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player)
poker_player,What are the names of people who do not play poker?,ፖከር የማይጫወቱ ሰዎች ስም ማን ይባላል?,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player)
poker_player,How many distinct nationalities are there?,ምን ያህል የተለያዩ ብሔረሰቦች አሉ?,SELECT count(DISTINCT Nationality) FROM people
poker_player,Count the number of different nationalities.,የተለያዩ ብሔረሰቦችን ቁጥር ይቁጠሩ.,SELECT count(DISTINCT Nationality) FROM people
voter_1,How many states are there?,ስንት ግዛቶች አሉ?,SELECT count(*) FROM area_code_state
voter_1,"List the contestant numbers and names, ordered by contestant name descending.",በተወዳዳሪው ስም ሲወርድ የታዘዘውን የተወዳዳሪ ቁጥሮችን እና ስሞችን ይዘርዝሩ።,"SELECT contestant_number ,  contestant_name FROM contestants ORDER BY contestant_name DESC"
voter_1,"List the vote ids, phone numbers and states of all votes.",የድምጽ መታወቂያዎችን፣ የስልክ ቁጥሮችን እና የሁሉም ድምጽ ግዛቶችን ይዘርዝሩ።,"SELECT vote_id ,  phone_number ,  state FROM votes"
voter_1,What are the maximum and minimum values of area codes?,የአካባቢ ኮዶች ከፍተኛ እና ዝቅተኛ ዋጋዎች ምንድ ናቸው?,"SELECT max(area_code) ,  min(area_code) FROM area_code_state"
voter_1,What is last date created of votes from the state 'CA'?,ከስቴት &#39;CA&#39; ድምጽ የተፈጠረ የመጨረሻ ቀን ምንድነው?,SELECT max(created) FROM votes WHERE state  =  'CA'
voter_1,What are the names of the contestants whose names are not 'Jessie Alloway',ስማቸው &#39;Jessie Alloway&#39; ያልሆኑ የተወዳዳሪዎች ስም ማን ይባላል,SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway'
voter_1,What are the distinct states and create time of all votes?,የተለዩ ግዛቶች ምንድን ናቸው እና የሁሉም ድምጽ ጊዜን ይፈጥራሉ?,"SELECT DISTINCT state ,  created FROM votes"
voter_1,What are the contestant numbers and names of the contestants who had at least two votes?,ቢያንስ ሁለት ድምጽ ያገኙት የተወዳዳሪዎች ቁጥር እና ስማቸው ስንት ነው?,"SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number HAVING count(*)  >=  2"
voter_1,"Of all the contestants who got voted, what is the contestant number and name of the contestant who got least votes?",ድምጽ ካገኙት ተወዳዳሪዎች ሁሉ፣ ቢያንስ ድምጽ ያገኘው ተወዳዳሪ ቁጥር እና ስም ማን ይባላል?,"SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number ORDER BY count(*) ASC LIMIT 1"
voter_1,What are the number of votes from state 'NY' or 'CA'?,ከስቴት &#39;NY&#39; ወይም &#39;CA&#39; የመጡ የድምፅ ብዛት ስንት ናቸው?,SELECT count(*) FROM votes WHERE state  =  'NY' OR state  =  'CA'
voter_1,How many contestants did not get voted?,ስንት ተወዳዳሪዎች ድምጽ አላገኙም?,SELECT count(*) FROM contestants WHERE contestant_number NOT IN ( SELECT contestant_number FROM votes )
voter_1,What is the area code in which the most voters voted?,ብዙ መራጮች የመረጡበት አካባቢ ኮድ ስንት ነው?,SELECT T1.area_code FROM area_code_state AS T1 JOIN votes AS T2 ON T1.state  =  T2.state GROUP BY T1.area_code ORDER BY count(*) DESC LIMIT 1
voter_1,"What are the create dates, states, and phone numbers of the votes that were for the contestant named 'Tabatha Gehling'?",&#39;Tabatha Gehling&#39; ለተባለው ተወዳዳሪ የነበሩት ድምጾች የፈጠሩት ቀኖች፣ ግዛቶች እና የስልክ ቁጥሮች ስንት ናቸው?,"SELECT T2.created ,  T2.state ,  T2.phone_number FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number WHERE T1.contestant_name  =  'Tabatha Gehling'"
voter_1,List the area codes in which voters voted both for the contestant 'Tabatha Gehling' and the contestant 'Kelly Clauss'.,መራጮች ሁለቱንም ለተወዳዳሪው &#39;Tabatha Gehling&#39; እና ለተወዳዳሪው &#39;ኬሊ ክላውስ&#39; ድምጽ የሰጡበትን የአካባቢ ኮዶች ይዘርዝሩ።,SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Tabatha Gehling' INTERSECT SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Kelly Clauss'
voter_1,Return the names of the contestants whose names contain the substring 'Al' .,ስማቸው &#39;አል&#39; የሚለውን ንዑስ ሕብረቁምፊ የያዘውን የተወዳዳሪዎች ስም ይመልሱ።,"select contestant_name from contestants where contestant_name like ""%al%"""
world_1,What are the names of all the countries that became independent after 1950?,ከ1950 በኋላ ነፃ የወጡ አገሮች በሙሉ ማን ይባላሉ?,SELECT Name FROM country WHERE IndepYear  >  1950
world_1,Give the names of the nations that were founded after 1950.,ከ1950 በኋላ የተመሰረቱትን ብሔሮች ስም ጥቀስ።,SELECT Name FROM country WHERE IndepYear  >  1950
world_1,How many countries have a republic as their form of government?,ምን ያህል አገሮች ሪፐብሊክ እንደ መንግሥት መልክ አላቸው?,"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic"""
world_1,How many countries have governments that are republics?,ሪፐብሊካኖች የሆኑ መንግስታት ስንት አገሮች አሏቸው?,"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic"""
world_1,What is the total surface area of the countries in the Caribbean region?,በካሪቢያን አካባቢ ያሉ አገሮች አጠቃላይ ስፋት ምን ያህል ነው?,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean"""
world_1,How much surface area do the countires in the Carribean cover together?,በካሪቢያን ውስጥ ያሉት አውራጃዎች ምን ያህል የወለል ስፋት አንድ ላይ ይሸፍናሉ?,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean"""
world_1,Which continent is Anguilla in?,አንጉዪላ በየትኛው አህጉር ነው ያለው?,"SELECT Continent FROM country WHERE Name  =  ""Anguilla"""
world_1,What is the continent name which Anguilla belongs to?,አንጉዪላ የምትባለው አህጉር ስም ማን ነው?,"SELECT Continent FROM country WHERE Name  =  ""Anguilla"""
world_1,Which region is the city Kabul located in?,ካቡል የትኛው ክልል ነው የሚገኘው?,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul"""
world_1,What region is Kabul in?,ካቡል በየትኛው ክልል ነው ያለው?,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul"""
world_1,Which language is the most popular in Aruba?,በአሩባ ውስጥ በጣም ተወዳጅ የሆነው የትኛው ቋንቋ ነው?,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1"
world_1,What language is predominantly spoken in Aruba?,በአሩባ በብዛት የሚነገረው የትኛው ቋንቋ ነው?,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1"
world_1,What are the population and life expectancies in Brazil?,በብራዚል ውስጥ የህዝብ ብዛት እና የህይወት ተስፋዎች ምን ያህል ናቸው?,"SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil"""
world_1,Give me Brazil’s population and life expectancies.,የብራዚልን የህዝብ ብዛት እና የህይወት ተስፋ ስጠኝ።,"SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil"""
world_1,What are the region and population of Angola?,የአንጎላ ክልል እና የህዝብ ብዛት ስንት ነው?,"SELECT Population ,  Region FROM country WHERE Name  =  ""Angola"""
world_1,What region does Angola belong to and what is its population?,አንጎላ የየትኛው ክልል ነው እና የህዝብ ብዛቷ ስንት ነው?,"SELECT Population ,  Region FROM country WHERE Name  =  ""Angola"""
world_1,What is the average expected life expectancy for countries in the region of Central Africa?,በመካከለኛው አፍሪካ ክልል ውስጥ ላሉ አገሮች የሚጠበቀው አማካይ የሕይወት ዕድሜ ምን ያህል ነው?,"SELECT avg(LifeExpectancy) FROM country WHERE Region  =  ""Central Africa"""
world_1,How long is the people’s average life expectancy in Central Africa?,በመካከለኛው አፍሪካ ውስጥ የሰዎች አማካይ የህይወት ተስፋ ምን ያህል ነው?,"SELECT avg(LifeExpectancy) FROM country WHERE Region  =  ""Central Africa"""
world_1,What is the name of country that has the shortest life expectancy in Asia?,በእስያ ውስጥ በጣም አጭር የህይወት ተስፋ ያላት ሀገር ስም ማን ይባላል?,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1"
world_1,Give the name of the country in Asia with the lowest life expectancy.,በእስያ ውስጥ በጣም ዝቅተኛ የህይወት ተስፋ ያለውን ሀገር ስም ስጥ።,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1"
world_1,What is the total population and maximum GNP in Asia?,በእስያ ውስጥ ያለው አጠቃላይ የህዝብ ብዛት እና ከፍተኛው GNP ስንት ነው?,"SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia"""
world_1,"How many people live in Asia, and what is the largest GNP among them?",በእስያ ውስጥ ስንት ሰዎች ይኖራሉ ፣ እና ከነሱ መካከል ትልቁ GNP ምንድነው?,"SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia"""
world_1,What is the average life expectancy in African countries that are republics?,ሪፐብሊካኖች በሆኑት የአፍሪካ አገሮች አማካይ የህይወት ዘመን ምን ያህል ነው?,"SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  ""Africa"" AND GovernmentForm  =  ""Republic"""
world_1,Give the average life expectancy for countries in Africa which are republics?,በአፍሪካ ውስጥ ሪፐብሊካኖች ለሆኑ አገሮች አማካይ የህይወት ተስፋ ይስጡ?,"SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  ""Africa"" AND GovernmentForm  =  ""Republic"""
world_1,What is the total surface area of the continents Asia and Europe?,የአህጉራት እስያ እና አውሮፓ አጠቃላይ ስፋት ምን ያህል ነው?,"SELECT sum(SurfaceArea) FROM country WHERE Continent  =  ""Asia"" OR Continent  =  ""Europe"""
world_1,Give the total surface area covered by countries in Asia or Europe.,በእስያ ወይም በአውሮፓ አገሮች የተሸፈነውን አጠቃላይ ስፋት ይስጡ.,"SELECT sum(SurfaceArea) FROM country WHERE Continent  =  ""Asia"" OR Continent  =  ""Europe"""
world_1,How many people live in Gelderland district?,በጌልደርላንድ ወረዳ ስንት ሰዎች ይኖራሉ?,"SELECT sum(Population) FROM city WHERE District  =  ""Gelderland"""
world_1,What is the total population of Gelderland district?,የጌልደርላንድ ወረዳ አጠቃላይ የህዝብ ብዛት ስንት ነው?,"SELECT sum(Population) FROM city WHERE District  =  ""Gelderland"""
world_1,What is the average GNP and total population in all nations whose government is US territory?,የዩናይትድ ስቴትስ ግዛት በሆነው በሁሉም አገሮች ውስጥ ያለው አማካይ የጂኤንፒ እና አጠቃላይ የህዝብ ብዛት ስንት ነው?,"SELECT avg(GNP) ,  sum(population) FROM country WHERE GovernmentForm  =  ""US Territory"""
world_1,Give the mean GNP and total population of nations which are considered US territory.,የአሜሪካ ግዛት ተብለው የሚገመቱትን አማካይ ጂኤንፒ እና አጠቃላይ የህዝብ ብዛት ይስጡ።,"SELECT avg(GNP) ,  sum(population) FROM country WHERE GovernmentForm  =  ""US Territory"""
world_1,How many unique languages are spoken in the world?,በዓለም ላይ ስንት ልዩ ቋንቋዎች ይነገራሉ?,SELECT count(DISTINCT LANGUAGE) FROM countrylanguage
world_1,What is the number of distinct languages used around the world?,በዓለም ዙሪያ ጥቅም ላይ የዋሉ የተለያዩ ቋንቋዎች ቁጥር ስንት ነው?,SELECT count(DISTINCT LANGUAGE) FROM countrylanguage
world_1,How many type of governments are in Africa?,በአፍሪካ ውስጥ ስንት አይነት መንግስታት አሉ?,"SELECT count(DISTINCT GovernmentForm) FROM country WHERE Continent  =  ""Africa"""
world_1,How many different forms of governments are there in Africa?,በአፍሪካ ውስጥ ምን ያህል የተለያዩ መንግስታት አሉ?,"SELECT count(DISTINCT GovernmentForm) FROM country WHERE Continent  =  ""Africa"""
world_1,What is the total number of languages used in Aruba?,በአሩባ አጠቃላይ የቋንቋዎች ብዛት ስንት ነው?,"SELECT COUNT(T2.Language) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"""
world_1,How many languages are spoken in Aruba?,በአሩባ ውስጥ ስንት ቋንቋዎች ይነገራሉ?,"SELECT COUNT(T2.Language) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"""
world_1,How many official languages does Afghanistan have?,አፍጋኒስታን ስንት ኦፊሴላዊ ቋንቋዎች አሏት?,"SELECT COUNT(*) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Afghanistan"" AND IsOfficial  =  ""T"""
world_1,How many official languages are spoken in Afghanistan?,በአፍጋኒስታን ውስጥ ስንት ኦፊሴላዊ ቋንቋዎች ይነገራሉ?,"SELECT COUNT(*) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Afghanistan"" AND IsOfficial  =  ""T"""
